amount,asset_id,atomicity_violation_flag,buyer,cash_amt,cash_ccy,ccy,ccy1,ccy2,coll_lock_amt,coll_lock_dur,exc_count,fee_total,flow,fx_flag,hold_time,holds_count,juris_dst,juris_src,latency,liq_lock_amt,liq_lock_dur,manual_review_flag,msg_quality,n_checkpoints,notional,partyA,partyB,price,qty,queue_time,rate,receiver,repair_due_to_missing_data_flag,retry_count,rework_time,scenario,seed,seller,sender,status,stp_flag,t_final,t_init,trace_pack_completeness,trace_pack_handoff_consistency,trace_pack_standardization,trace_pack_world_hint,trace_score,tx_id,urgency,world
1608.2100708350686,,False,,,,USD,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J01,J01,1.9751011708756891,0.0,0.0,False,0.8146433509697294,4,,,,,,0.0,,A017,False,0,0.0,S0,10,,A019,SETTLED,True,97.08072296707947,95.10562179620378,0.8689385108024645,0.7195786444728204,0.8171323840292204,shared,0.8069872482487929,S0-XBPAY-00000016,0,B
,ASSET1,False,A003,814.4857200343503,EUR,,,,7.309981405012749,0.0650921802552773,0,0.5,DVP,0,0.0,0,,,0.0650921802552773,814.4857200343503,0.0650921802552773,False,0.6193609296696267,4,,,,111.42103856458849,7.309981405012749,0.0,,,False,0,0.0,S0,10,A018,,SETTLED,True,97.41101513595402,97.34592295569874,0.6305602558858633,0.6152607160776202,0.6442308044087196,shared,0.6257547271422913,S0-DVP-00000068,,B
,ASSET1,False,A004,1086.8665453991696,USD,,,,8.229522251049582,1.8049253459646337,0,0.5,DVP,0,0.0,0,,,1.8049253459646337,1086.8665453991696,1.8049253459646337,False,0.7657762853798122,4,,,,132.06921522820502,8.229522251049582,0.0,,,False,0,0.0,S0,10,A003,,SETTLED,True,102.87892574868351,101.07400040271888,0.7805269266579032,0.7763008475870804,0.6870295694407724,shared,0.7550819828890761,S0-DVP-00000069,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,2.0058098375819498,6845.91814751661,2.0058098375819498,False,0.830667750203765,4,3502.4772746872213,A003,A014,,,0.0,0.9545931666688585,,False,0,0.0,S0,10,,,SETTLED,True,103.0211113789649,101.01530154138295,0.7967987477525162,0.7498839650962552,0.9540904329250216,shared,0.8324217292362647,S0-PVP-00000045,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,0.0,0,,,1.376594743375449,3728.0325637081296,1.376594743375449,False,0.9362963263040212,4,1832.1611613754694,A018,A000,,,0.0,1.0347732733889856,,False,0,0.0,S0,10,,,SETTLED,True,104.87673550133104,103.50014075795559,0.974727402910651,0.9834741926623483,0.9993790597340035,shared,0.9660346615830091,S0-PVP-00000046,,B
1087.084959686757,,False,,,,USD,,,0.0,0.0,1,0.5,XBPAY,1,0.0,0,J00,J01,2.9301114273726796,0.0,0.0,True,0.8348044203610879,4,,,,,,0.0,,A015,False,0,1.5359103923437942,S0,10,,A005,SETTLED,False,104.91191002604208,101.9817985986694,0.876241584284287,0.8524059075348297,0.8217223420949789,shared,0.8439957349272543,S0-XBPAY-00000017,2,B
,ASSET1,False,A006,667.2553961637283,USD,,,,8.94607142330893,0.9470718643562037,0,0.5,DVP,0,0.0,0,,,0.9470718643562037,667.2553961637283,0.9470718643562037,False,0.869175031789541,4,,,,74.58641504081879,8.94607142330893,0.0,,,False,0,0.0,S0,10,A004,,SETTLED,True,107.16701404819302,106.21994218383682,0.8497156137365586,0.8800193735594577,0.8901252606564795,shared,0.8716420623063156,S0-DVP-00000070,,B
2272.856723794135,,False,,,,EUR,,,0.0,0.0,0,0.5,XBPAY,1,0.0,0,J02,J01,1.077209465951512,0.0,0.0,False,0.6881570195368673,4,,,,,,0.0,,A010,False,0,0.0,S0,10,,A016,SETTLED,True,108.40800021396801,107.3307907480165,0.6543097777910183,0.5140605621612047,0.7093223907496544,shared,0.6508013539551224,S0-XBPAY-00000018,2,B
,ASSET1,False,A003,647.3198821949375,EUR,,,,7.414737381626226,0.09458558562043606,0,0.5,DVP,0,0.0,0,,,0.09458558562043606,647.3198821949375,0.09458558562043606,False,0.7531652018021484,4,,,,87.3017949090147,7.414737381626226,0.0,,,False,0,0.0,S0,10,A013,,SETTLED,True,108.84399652386031,108.74941093823988,0.7131742879118868,0.6589857578072491,0.7636109479888974,shared,0.7284202794624661,S0-DVP-00000071,,B
,,False,,,,,USD,EUR,0.0,0.0,0,0.5,PVP,,4.0,1,,,4.151879528319455,3590.704633560576,0.15187952831945495,False,0.795412581661563,4,1761.626764520794,A017,A012,,,0.0,1.0382891006639174,,False,0,0.0,S0,10,,,SETTLED,False,110.49535917485774,106.34347964653828,0.7823206002975376,0.8161916986596088,0.7700966411506353,shared,0.7918868206861817,S0-PVP-00000047,,B
